document_id,passage_id,annotation_id,entity_text,start_offset,length,type,MESH,CompositeRole
18186898,1,25,tacrolimus,1253,10,Chemical,D016559,
18186898,1,26,lamivudine,1281,10,Chemical,D019259,
16867021,0,0,thioperamide,30,12,Chemical,C052075,
16867021,1,1,schizophrenia,195,13,Disease,D012559,
16867021,1,2,histamine,264,9,Chemical,D006632,
16867021,1,3,catalepsy,319,9,Disease,D002375,
16867021,1,4,apomorphine,330,11,Chemical,D001058,
16867021,1,5,amphetamine,372,11,Chemical,D000661,
16867021,1,6,Catalepsy,422,9,Disease,D002375,
16867021,1,7,haloperidol,447,11,Chemical,D006220,
16867021,1,8,apomorphine,481,11,Chemical,D001058,
16867021,1,9,amphetamine,514,11,Chemical,D000661,
16867021,1,10,(R)-alpha-methylhistamine,622,25,Chemical,C069357,
16867021,1,11,RAMH,649,4,Chemical,C069357,
16867021,1,12,thioperamide,677,12,Chemical,C052075,
16867021,1,13,THP,691,3,Chemical,C052075,
16867021,1,14,catalepsy,734,9,Disease,D002375,
16867021,1,15,THP,763,3,Chemical,C052075,
16867021,1,16,haloperidol,810,11,Chemical,D006220,
16867021,1,17,catalepsy,867,9,Disease,D002375,
16867021,1,18,RAMH,922,4,Chemical,C069357,
16867021,1,19,THP,968,3,Chemical,C052075,
16867021,1,20,RAMH,989,4,Chemical,C069357,
16867021,1,21,THP,1089,3,Chemical,C052075,
16867021,1,22,amphetamine,1154,11,Chemical,D000661,
16867021,1,23,hyperactivity,1174,13,Disease,D006948,
16867021,1,24,THP,1189,3,Chemical,C052075,
16867021,1,25,RAMH,1309,4,Chemical,C069357,
16867021,1,26,THP,1372,3,Chemical,C052075,
16867021,1,27,apomorphine,1424,11,Chemical,D001058,
16867021,1,28,THP,1472,3,Chemical,C052075,
16867021,1,29,RAMH,1530,4,Chemical,C069357,
16867021,1,30,THP,1536,3,Chemical,C052075,
16867021,1,31,haloperidol,1596,11,Chemical,D006220,
16867021,1,32,catalepsy,1616,9,Disease,D002375,
16867021,1,33,amphetamine,1636,11,Chemical,D000661,
16867021,1,34,hyperactivity,1656,13,Disease,D006948,
16867021,1,35,apomorphine,1683,11,Chemical,D001058,
16867021,1,36,THP,1737,3,Chemical,C052075,
16867021,1,37,RAMH,1758,4,Chemical,C069357,
16867021,1,38,histamine,1793,9,Chemical,D006632,
16867021,1,39,schizophrenia,1915,13,Disease,D012559,
14976857,0,0,platypnea-orthodeoxia-like syndrome,10,35,Disease,-1,
14976857,0,1,propafenone,57,11,Chemical,D011405,
14976857,0,2,overdose,69,8,Disease,D062787,
14976857,0,3,Ebstein's anomaly,100,17,Disease,D004437,
14976857,1,4,Ebstein's anomaly,189,17,Disease,D004437,
14976857,1,5,platypnea-orthodeoxia,245,21,Disease,-1,
14976857,1,6,hypoxia,352,7,Disease,D000860,
14976857,1,7,cyanosis,364,8,Disease,D003490,
14976857,1,8,patent foramen ovale,400,20,Disease,D054092,
14976857,1,9,propafenone,520,11,Chemical,D011405,
14976857,1,10,overdose,532,8,Disease,D062787,
14976857,1,11,biventricular dysfunction,559,25,Disease,D018754,
14976857,1,12,hypotension,628,11,Disease,D007022,
11745184,0,0,cisplatin,20,9,Chemical,D002945,
11745184,0,1,WR-2721,35,7,Chemical,D004999,
11745184,0,2,amifostine,44,10,Chemical,D004999,
11745184,0,3,breast carcinoma,71,16,Disease,D001943,
11745184,1,4,Cisplatin,154,9,Chemical,D002945,
11745184,1,5,breast carcinoma,254,16,Disease,D001943,
11745184,1,6,cisplatin,348,9,Chemical,D002945,
11745184,1,7,cisplatin,446,9,Chemical,D002945,
11745184,1,8,toxicities,475,10,Disease,D064420,
11745184,1,9,cisplatin,502,9,Chemical,D002945,
11745184,1,10,nephrotoxicity,519,14,Disease,D007674,
11745184,1,11,ototoxicity,535,11,Disease,D006311,
11745184,1,12,neurotoxicity,552,13,Disease,D020258,
11745184,1,13,breast carcinoma,607,16,Disease,D001943,
11745184,1,14,WR-2721,625,7,Chemical,D004999,
11745184,1,15,amifostine,636,10,Chemical,D004999,
11745184,1,16,Amifostine,730,10,Chemical,D004999,
11745184,1,17,alkylating agents,816,17,Chemical,D000477,
11745184,1,18,cisplatin,838,9,Chemical,D002945,
11745184,1,19,cisplatin,925,9,Chemical,D002945,
11745184,1,20,amifostine,939,10,Chemical,D004999,
11745184,1,21,cisplatin,1000,9,Chemical,D002945,
11745184,1,22,nephrotoxicity,1018,14,Disease,D007674,
11745184,1,23,ototoxicity,1034,11,Disease,D006311,
11745184,1,24,neuropathy,1051,10,Disease,D009422,
11745184,1,25,cisplatin,1124,9,Chemical,D002945,
11745184,1,26,amifostine,1139,10,Chemical,D004999,
11745184,1,27,breast carcinoma,1204,16,Disease,D001943,
11745184,1,28,amifostine,1329,10,Chemical,D004999,
11745184,1,29,amifostine,1406,10,Chemical,D004999,
11745184,1,30,cisplatin,1427,9,Chemical,D002945,
11745184,1,31,mannitol,1507,8,Chemical,D008353,
11745184,1,32,cisplatin,1550,9,Chemical,D002945,
11745184,1,33,Neurologic toxicity,1940,19,Disease,D020258,
11745184,1,34,toxicities,2026,10,Disease,D064420,
11745184,1,35,cisplatin,2122,9,Chemical,D002945,
11745184,1,36,amifostine,2136,10,Chemical,D004999,
11745184,1,37,tumor,2216,5,Disease,D009369,
11745184,1,38,toxicity,2252,8,Disease,D064420,
11745184,1,39,amifostine,2313,10,Chemical,D004999,
11745184,1,40,cisplatin,2327,9,Chemical,D002945,
3985451,0,0,Warfarin,0,8,Chemical,D014859,
3985451,0,1,hemorrhage,27,10,Disease,D006470,
3985451,0,2,femoral nerve palsy,54,19,Disease,D020428,
3985451,1,3,warfarin,127,8,Chemical,D014859,
3985451,1,4,muscle tear,166,11,Disease,D009135,
3985451,1,5,pain,203,4,Disease,D010146,
3985451,1,6,contracture,222,11,Disease,D003286,
3985451,1,7,hematoma,295,8,Disease,D006406,
3985451,1,8,nerve entrapment,316,16,Disease,D009408,
3985451,1,9,femoral nerve palsy,349,19,Disease,D020428,
3985451,1,10,partial loss of quadriceps functions,373,36,Disease,D009135,
3985451,1,11,femoral nerve palsy,433,19,Disease,D020428,
3985451,1,12,warfarin,488,8,Chemical,D014859,
3985451,1,13,peripheral neuropathy,505,21,Disease,D010523,
3985451,1,14,pain,558,4,Disease,D010146,
3985451,1,15,motor and sensory impairment,606,28,Disease,D015417,
3985451,1,16,contracture,648,11,Disease,D003286,
3750012,0,0,Myasthenia gravis,0,17,Disease,D009157,
3750012,0,1,penicillamine,28,13,Chemical,D010396,
3750012,0,2,chloroquine,46,11,Chemical,D002738,
3750012,0,3,rheumatoid arthritis,70,20,Disease,D001172,
3750012,1,4,myasthenia gravis,163,17,Disease,D009157,
3750012,1,5,penicillamine,187,13,Chemical,D010396,
3750012,1,6,chloroquine,205,11,Chemical,D002738,
3750012,1,7,rheumatoid arthritis,229,20,Disease,D001172,
3750012,1,8,acetylcholine,260,13,Chemical,D000109,
1130930,0,0,Nephrotoxicity,0,14,Disease,D007674,
1130930,0,1,cephalothin,27,11,Chemical,D002512,
1130930,0,2,gentamicin,39,10,Chemical,D005839,
1130930,1,3,acute tubular necrosis,82,22,Disease,D007683,
1130930,1,4,oliguric renal failure,140,22,Disease,D009846|D051437,CompositeMention
1130930,1,5,oliguric,140,8,Disease,D009846,IndividualMention
1130930,1,6,renal failure,149,13,Disease,D051437,IndividualMention
1130930,1,7,cephalothin sodium,207,18,Chemical,D002512,
1130930,1,8,gentamicin sulfate,230,18,Chemical,D005839,
1130930,1,9,nephrotoxicity,352,14,Disease,D007674,
1130930,1,10,renal insufficiency,474,19,Disease,D051437,
19356307,0,0,dementia,44,8,Disease,D003704,
19356307,0,1,scopolamine,64,11,Chemical,D012601,
19356307,1,2,dementia,86,8,Disease,D003704,
19356307,1,3,s-limonene,106,10,Chemical,C008281,
19356307,1,4,s-perillyl alcohol,121,18,Chemical,C032208,
19356307,1,5,memory impaired,295,15,Disease,D008569,
19356307,1,6,scopolamine,314,11,Chemical,D012601,
19356307,1,7,s-perillyl alcohol,336,18,Chemical,C032208,
19356307,1,8,deficit of associative memory,368,29,Disease,D008569,
19356307,1,9,dopamine,568,8,Chemical,D004298,
19356307,1,10,scopolamine,606,11,Chemical,D012601,
19356307,1,11,s-limonene,726,10,Chemical,C008281,
19356307,1,12,s-perillyl alcohol,740,18,Chemical,C032208,
19356307,1,13,scopolamine,801,11,Chemical,D012601,
15957009,0,0,Ro4368554,40,9,Chemical,C507242,
15957009,0,1,memory deficiency,120,17,Disease,D008569,
15957009,1,2,serotonin,165,9,Chemical,D012701,
15957009,1,3,5-HT,183,4,Chemical,D012701,
15957009,1,4,acetylcholine,353,13,Chemical,D000109,
15957009,1,5,ACh,368,3,Chemical,D000109,
15957009,1,6,5-HT,461,4,Chemical,D012701,
15957009,1,7,Ro4368554,480,9,Chemical,C507242,
15957009,1,8,3-benzenesulfonyl-7-(4-methyl-piperazin-1-yl)1H-indole,491,54,Chemical,C507242,
15957009,1,9,scopolamine,605,11,Chemical,D012601,
15957009,1,10,tryptophan,652,10,Chemical,D014364,
15957009,1,11,TRP,664,3,Chemical,D014364,
15957009,1,12,metrifonate,780,11,Chemical,D014236,
15957009,1,13,metrifonate,909,11,Chemical,D014236,
15957009,1,14,Ro4368554,985,9,Chemical,C507242,
15957009,1,15,Ro4368554,1015,9,Chemical,C507242,
15957009,1,16,metrifonate,1072,11,Chemical,D014236,
15957009,1,17,memory deficits,1124,15,Disease,D008569,
15957009,1,18,scopolamine,1151,11,Chemical,D012601,
15957009,1,19,TRP,1167,3,Chemical,D014364,
15957009,1,20,Ro4368554,1256,9,Chemical,C507242,
15957009,1,21,memory deficit,1361,14,Disease,D008569,
15957009,1,22,Ro4368554,1465,9,Chemical,C507242,
15957009,1,23,5-HT,1496,4,Chemical,D012701,
15899738,0,0,atrial fibrillation,5,19,Disease,D001281,
15899738,0,1,creatine,41,8,Chemical,D003401,
15899738,1,2,Atrial fibrillation,79,19,Disease,D001281,
15899738,1,3,heart disease,136,13,Disease,D006331,
15899738,1,4,arrhythmia,179,10,Disease,D001145,
15899738,1,5,Thyroid disorders,272,17,Disease,D013959,
15899738,1,6,acute alcohol intoxication,326,26,Disease,D000435,
15899738,1,7,atrial fibrillation,467,19,Disease,D001281,
15899738,1,8,fractures,575,9,Disease,D050723,
15899738,1,9,magnesium,639,9,Chemical,D008274,
15899738,1,10,potassium,654,9,Chemical,D011188,
15899738,1,11,alcohol,734,7,Chemical,D000431,
15899738,1,12,creatine,856,8,Chemical,D003401,
15899738,1,13,heparin,968,7,Chemical,D006493,
15899738,1,14,diltiazem,999,9,Chemical,D004110,
15899738,1,15,amiodarone,1042,10,Chemical,D000638,
15899738,1,16,metoprolol,1141,10,Chemical,D008790,
15899738,1,17,aspirin,1156,7,Chemical,D001241,
15899738,1,18,creatine,1258,8,Chemical,D003401,
15899738,1,19,creatine,1360,8,Chemical,D003401,
15899738,1,20,creatine,1491,8,Chemical,D003401,
15899738,1,21,arrhythmia,1522,10,Disease,D001145,
15863244,0,0,toxicity,28,8,Disease,D064420,
15863244,0,1,DFU,125,3,Chemical,C106876,
15863244,0,2,piroxicam,133,9,Chemical,D010894,
15863244,1,3,toxicity,268,8,Disease,D064420,
15863244,1,4,toxicity,409,8,Disease,D064420,
15863244,1,5,piroxicam,440,9,Chemical,D010894,
15863244,1,6,DFU,466,3,Chemical,C106876,
15863244,1,7,"5,5-dimethyl-3-(3-fluorophenyl)-4-(4-methylsulphonyl) phenyl-2(5H)-furanon",471,74,Chemical,C106876,
15863244,1,8,piroxicam,716,9,Chemical,D010894,
15863244,1,9,DFU,757,3,Chemical,C106876,
15863244,1,10,ventricular septal (VSD) and midline (MD) defects,919,49,Disease,D006345|D009436,CompositeMention
15863244,1,11,ventricular septal (VSD) defects,919,24,Disease,D006345,IndividualMention
15863244,1,11,ventricular septal (VSD) defects,961,7,Disease,D006345,IndividualMention
15863244,1,12,midline (MD) defects,946,20,Disease,D009436,IndividualMention
15863244,1,13,piroxicam,1010,9,Chemical,D010894,
15863244,1,14,toxicity,1119,8,Disease,D064420,
15863244,1,15,intrauterine growth retardation,1129,31,Disease,D005317,
15863244,1,16,increase of external and skeletal variations,1166,44,Disease,D009139,
15863244,1,17,piroxicam,1263,9,Chemical,D010894,
15863244,1,18,DFU,1325,3,Chemical,C106876,
15863244,1,19,toxicity,1343,8,Disease,D064420,
15863244,1,20,piroxicam,1443,9,Chemical,D010894,
15863244,1,21,DFU,1457,3,Chemical,C106876,
15863244,1,22,DFU,1771,3,Chemical,C106876,
15863244,1,23,piroxicam,1776,9,Chemical,D010894,
15863244,1,24,ventricular septal and midline defects,1899,38,Disease,D006345|D009436,CompositeMention
15863244,1,25,ventricular septal defects,1899,18,Disease,D006345,IndividualMention
15863244,1,25,ventricular septal defects,1930,7,Disease,D006345,IndividualMention
15863244,1,26,midline defects,1922,15,Disease,D009436,IndividualMention
12921865,0,0,steroids,35,8,Chemical,D013256,
12921865,0,1,cocaine,52,7,Chemical,D003042,
12921865,0,2,seizures,68,8,Disease,D012640,
12921865,1,3,steroids,98,8,Chemical,D013256,
12921865,1,4,neurological and psychiatric disorders,177,38,Disease,D009422|D001523,CompositeMention
12921865,1,5,neurological disorders,177,12,Disease,D009422,IndividualMention
12921865,1,5,neurological disorders,206,9,Disease,D009422,IndividualMention
12921865,1,6,psychiatric disorders,194,21,Disease,D001523,IndividualMention
12921865,1,7,seizures,247,8,Disease,D012640,
12921865,1,8,drug dependence,315,15,Disease,D019966,
12921865,1,9,steroid,447,7,Chemical,D013256,
12921865,1,10,gamma-aminobutyric acid,484,23,Chemical,D005680,
12921865,1,11,GABA,509,4,Chemical,D005680,
12921865,1,12,cocaine,592,7,Chemical,D003042,
12921865,1,13,cocaine,623,7,Chemical,D003042,
12921865,1,14,seizure,647,7,Disease,D012640,
12921865,1,15,Allopregnanolone,666,16,Chemical,D011280,
12921865,1,16,3alpha-hydroxy-5alpha-pregnan-20-one,684,36,Chemical,D011280,
12921865,1,17,pregnanolone,723,12,Chemical,D011280,
12921865,1,18,3alpha-hydroxy-5beta-pregnan-20-one,737,35,Chemical,D011280,
12921865,1,19,ganaxolone,778,10,Chemical,C105051,
12921865,1,20,allopregnanolone,816,16,Chemical,D011280,
12921865,1,21,3alpha-hydroxy-3beta-methyl-5alpha-pregnan-20-one,833,49,Chemical,C105051,
12921865,1,22,cocaine,1011,7,Chemical,D003042,
12921865,1,23,seizures,1027,8,Disease,D012640,
12921865,1,24,seizures,1073,8,Disease,D012640,
12921865,1,25,cocaine,1131,7,Chemical,D003042,
12921865,1,26,GABA,1173,4,Chemical,D005680,
12921865,1,27,seizures,1229,8,Disease,D012640,
12921865,1,28,allopregnanolone,1252,16,Chemical,D011280,
12921865,1,29,ganaxolone,1273,10,Chemical,C105051,
12921865,1,30,Allopregnanolone,1323,16,Chemical,D011280,
12921865,1,31,pregnanolone,1344,12,Chemical,D011280,
12921865,1,32,ganaxolone,1366,10,Chemical,C105051,
12921865,1,33,steroids,1487,8,Chemical,D013256,
12921865,1,34,cocaine,1547,7,Chemical,D003042,
12584269,0,0,cyclosporine A,73,14,Chemical,D016572,
12584269,0,1,tacrolimus,89,10,Chemical,D016559,
12584269,0,2,sirolimus,104,9,Chemical,D020123,
12584269,1,3,Sirolimus,138,9,Chemical,D020123,
12584269,1,4,SRL,149,3,Chemical,D020123,
12584269,1,5,nephrotoxic,237,11,Disease,D007674,
12584269,1,6,SRL,254,3,Chemical,D020123,
12584269,1,7,nephrotoxic,305,11,Disease,D007674,
12584269,1,8,SRL,405,3,Chemical,D020123,
12584269,1,9,nephrotoxic,480,11,Disease,D007674,
12584269,1,10,cyclosporine A,676,14,Chemical,D016572,
12584269,1,11,CsA,692,3,Chemical,D016572,
12584269,1,12,tacrolimus,698,10,Chemical,D016559,
12584269,1,13,FK506,710,5,Chemical,D016559,
12584269,1,14,SRL,720,3,Chemical,D020123,
12584269,1,15,CsA,805,3,Chemical,D016572,
12584269,1,16,FK506,838,5,Chemical,D016559,
12584269,1,17,SRL,876,3,Chemical,D020123,
12584269,1,18,fibrosis,1302,8,Disease,D005355,
12584269,1,19,fibrosis,1324,8,Disease,D005355,
12584269,1,20,fibrosis,1435,8,Disease,D005355,
12584269,1,21,CsA,1492,3,Chemical,D016572,
12584269,1,22,FK506,1497,5,Chemical,D016559,
12584269,1,23,SRL,1507,3,Chemical,D020123,
12584269,1,24,CsA,1586,3,Chemical,D016572,
12584269,1,25,FK506,1615,5,Chemical,D016559,
12584269,1,26,SRL,1624,3,Chemical,D020123,
12584269,1,27,FK506,1690,5,Chemical,D016559,
12584269,1,28,SRL,1701,3,Chemical,D020123,
12584269,1,29,CsA,1904,3,Chemical,D016572,
12584269,1,30,SRL,1913,3,Chemical,D020123,
12584269,1,31,fibrosis,1989,8,Disease,D005355,
12584269,1,32,FK506,2111,5,Chemical,D016559,
12584269,1,33,SRL,2122,3,Chemical,D020123,
12584269,1,34,fibrosis,2180,8,Disease,D005355,
12584269,1,35,nephrotoxic,2279,11,Disease,D007674,
12584269,1,36,CsA,2301,3,Chemical,D016572,
12584269,1,37,SRL,2310,3,Chemical,D020123,
12584269,1,38,FK506,2323,5,Chemical,D016559,
12584269,1,39,SRL,2334,3,Chemical,D020123,
10406016,0,0,fucoidan,10,8,Chemical,C007789,
10406016,0,1,intracerebral hemorrhage,52,24,Disease,D002543,
10406016,1,2,brain damage,143,12,Disease,D001925,
10406016,1,3,ischemic stroke,166,15,Disease,D002544,
10406016,1,4,Intracerebral hemorrhage,183,24,Disease,D002543,
10406016,1,5,inflammation,232,12,Disease,D007249,
10406016,1,6,ischemic stroke,250,15,Disease,D002544,
10406016,1,7,fucoidan,305,8,Chemical,C007789,
10406016,1,8,brain damage,362,12,Disease,D001925,
10406016,1,9,intracerebral hemorrhage,394,24,Disease,D002543,
10406016,1,10,fucoidan,548,8,Chemical,C007789,
10406016,1,11,hematoma,593,8,Disease,D006406,
10406016,1,12,Fucoidan,757,8,Chemical,C007789,
10406016,1,13,impaired blood clotting,801,23,Disease,D020141,
10406016,1,14,hemodilution,829,12,Disease,D020141,
10406016,1,15,hematomas,854,9,Disease,D006406,
10406016,1,16,inflammation,889,12,Disease,D007249,
10406016,1,17,hematoma,925,8,Disease,D006406,
10406016,1,18,hemorrhage,1047,10,Disease,D006470,
10406016,1,19,white matter edema,1123,18,Disease,D001929,
10406016,1,20,neuronal loss,1155,13,Disease,D009410,
10406016,1,21,hematoma,1201,8,Disease,D006406,
10406016,1,22,intracerebral hemorrhage,1346,24,Disease,D002543,
3403780,0,0,Paracetamol,0,11,Chemical,D000082,
3403780,0,1,coma,23,4,Disease,D003128,
3403780,0,2,metabolic acidosis,29,18,Disease,D000138,
3403780,0,3,renal and hepatic failure,49,25,Disease,D058186|D017093,CompositeMention
3403780,0,4,renal failure,49,5,Disease,D058186,IndividualMention
3403780,0,4,renal failure,67,7,Disease,D058186,IndividualMention
3403780,0,5,hepatic failure,59,15,Disease,D017093,IndividualMention
3403780,1,6,metabolic acidosis,86,18,Disease,D000138,
3403780,1,7,acute renal failure and hepatic failure,106,39,Disease,D058186|D017114,CompositeMention
3403780,1,8,acute renal failure,106,19,Disease,D058186,IndividualMention
3403780,1,9,acute hepatic failure,106,5,Disease,D017114,IndividualMention
3403780,1,9,acute hepatic failure,130,15,Disease,D017114,IndividualMention
3403780,1,10,paracetamol,156,11,Chemical,D000082,
3101906,0,0,ketoconazole,34,12,Chemical,D007654,
3101906,1,1,Ketoconazole,70,12,Chemical,D007654,
3101906,1,2,hepatotoxicity,219,14,Disease,D056486,
3101906,1,3,deaths,275,6,Disease,D003643,
3101906,1,4,deaths,383,6,Disease,D003643,
3101906,1,5,hepatotoxicity,621,14,Disease,D056486,
3101906,1,6,jaundice,718,8,Disease,D007565,
3101906,1,7,hepatocellular injury,878,21,Disease,D056486,
3101906,1,8,cholestasis,1037,11,Disease,D002779,
3101906,1,9,rash,1157,4,Disease,D005076,
3101906,1,10,eosinophilia,1166,12,Disease,D004802,
3101906,1,11,Hepatitis,1190,9,Disease,D056486,
3101906,1,12,deaths,1364,6,Disease,D003643,
3101906,1,13,ketoconazole,1396,12,Chemical,D007654,
3101906,1,14,jaundice,1466,8,Disease,D007565,
3101906,1,15,hepatitis,1497,9,Disease,D056486,
3101906,1,16,hepatitis,1581,9,Disease,D056486,
3101906,1,17,ketoconazole,1634,12,Chemical,D007654,
3101906,1,18,hepatic injury,1675,14,Disease,D056486,
9088814,0,0,prostaglandin E1,30,16,Chemical,D000527,
9088814,0,1,hypotension,55,11,Disease,D007022,
9088814,0,2,haemodilution,71,13,Disease,D020141,
9088814,1,3,prostaglandin E1,142,16,Chemical,D000527,
9088814,1,4,PGE1,160,4,Chemical,D000527,
9088814,1,5,hypotension,174,11,Disease,D007022,
9088814,1,6,haemodilution,190,13,Disease,D020141,
9088814,1,7,hypotension,392,11,Disease,D007022,
9088814,1,8,haemodilution,440,13,Disease,D020141,
9088814,1,9,hypotension,509,11,Disease,D007022,
9088814,1,10,haemodilution,525,13,Disease,D020141,
9088814,1,11,Haemodilution,540,13,Disease,D020141,
9088814,1,12,dextran,672,7,Chemical,D003911,
9088814,1,13,hypotension,746,11,Disease,D007022,
9088814,1,14,PGE1,793,4,Chemical,D000527,
9088814,1,15,aceto-acetate,919,13,Chemical,C016635,
9088814,1,16,3-hydroxybutyrate,933,17,Chemical,D020155,
9088814,1,17,hypotension,1206,11,Disease,D007022,
9088814,1,18,bilirubin,1301,9,Chemical,D001663,
9088814,1,19,PGE1,1430,4,Chemical,D000527,
9088814,1,20,hypotension,1443,11,Disease,D007022,
9088814,1,21,haemodilution,1468,13,Disease,D020141,
9088814,1,22,impairment of hepatic function,1494,30,Disease,D008107,
20880751,0,0,Levodopa,0,8,Chemical,D007980,
20880751,0,1,dyskinesias,17,11,Disease,D004409,
20880751,0,2,Parkinson's disease,46,19,Disease,D010300,
20880751,1,3,Levodopa,101,8,Chemical,D007980,
20880751,1,4,Parkinson's disease,158,19,Disease,D010300,
20880751,1,5,dopamine,214,8,Chemical,D004298,
20880751,1,6,dyskinesias,285,11,Disease,D004409,
20880751,1,7,levodopa,436,8,Chemical,D007980,
20880751,1,8,dyskinesias,453,11,Disease,D004409,
20880751,1,9,Parkinson's disease,551,19,Disease,D010300,
20880751,1,10,dyskinetic movements,721,20,Disease,D004409,
20880751,1,11,dopamine,891,8,Chemical,D004298,
20880751,1,12,glutamate,947,9,Chemical,D018698,
20880751,1,13,levodopa,1040,8,Chemical,D007980,
20880751,1,14,dyskinesias,1057,11,Disease,D004409,
20080419,0,0,seizures,14,8,Disease,D012640,
20080419,0,1,epilepsy,142,8,Disease,D004827,
20080419,1,2,epilepsy,263,8,Disease,D004827,
20080419,1,3,pilocarpine,283,11,Chemical,D010862,
20080419,1,4,status epilepticus,430,18,Disease,D013226,
20080419,1,5,SE,450,2,Disease,D013226,
20080419,1,6,Spontaneous recurrent seizures,455,30,Disease,-1,
20080419,1,7,SRS,487,3,Disease,-1,
20080419,1,8,seizure,522,7,Disease,D012640,
20080419,1,9,epileptic,584,9,Disease,D004827,
20080419,1,10,SRS,618,3,Disease,-1,
20080419,1,11,epileptic,655,9,Disease,D004827,
20080419,1,12,seizures,677,8,Disease,D012640,
20080419,1,13,epileptic,858,9,Disease,D004827,
20080419,1,14,seizures,880,8,Disease,D012640,
20080419,1,15,epileptic,946,9,Disease,D004827,
20080419,1,16,epileptic,1197,9,Disease,D004827,
20080419,1,17,epileptic,1296,9,Disease,D004827,
20080419,1,18,seizures,1386,8,Disease,D012640,
20080419,1,19,neuronal loss,1403,13,Disease,D009410,
19445921,0,0,salvianolic acid A,27,18,Chemical,C066201,
19445921,0,1,isoproterenol,49,13,Chemical,D007545,
19445921,0,2,myocardial infarction,71,21,Disease,D009203,
19445921,1,3,salvianolic acid A,179,18,Chemical,C066201,
19445921,1,4,isoproterenol,201,13,Chemical,D007545,
19445921,1,5,myocardial infarction,223,21,Disease,D009203,
19445921,1,6,Isoproterenol,556,13,Chemical,D007545,
19445921,1,7,lactate,629,7,Chemical,D019344,
19445921,1,8,aspartate,652,9,Chemical,D001224,
19445921,1,9,creatine,676,8,Chemical,D003401,
19445921,1,10,malondialdehyde,696,15,Chemical,D008315,
19445921,1,11,superoxide,759,10,Chemical,D013481,
19445921,1,12,glutathione,794,11,Chemical,D005978,
19445921,1,13,respiratory dysfunction,1073,23,Disease,D012131,
19445921,1,14,ADP,1154,3,Chemical,D000244,
19445921,1,15,isoproterenol,1176,13,Chemical,D007545,
19445921,1,16,salvianolic acid A,1222,18,Chemical,C066201,
19445921,1,17,isoproterenol,1289,13,Chemical,D007545,
19445921,1,18,cardiac dysfunction,1311,19,Disease,D006331,
19445921,1,19,myocardial injury,1335,17,Disease,D009202,
19445921,1,20,salvianolic acid A,1425,18,Chemical,C066201,
19445921,1,21,isoproterenol,1452,13,Chemical,D007545,
19445921,1,22,myocardial damage,1474,17,Disease,D009202,
19445921,1,23,salvianolic acid A,1586,18,Chemical,C066201,
19445921,1,24,isoproterenol,1681,13,Chemical,D007545,
19445921,1,25,myocardial infarction,1703,21,Disease,D009203,
18439803,0,0,N-(2-propylpentanoyl)urea,17,25,Chemical,C108761,
18439803,0,1,amino acid,58,10,Chemical,D000596,
18439803,0,2,pilocarpine,90,11,Chemical,D010862,
18439803,0,3,seizure,110,7,Disease,D012640,
18439803,1,4,amino acid,245,10,Chemical,D000596,
18439803,1,5,glutamate,275,9,Chemical,D018698,
18439803,1,6,aspartate,286,9,Chemical,D001224,
18439803,1,7,glycine,297,7,Chemical,D005998,
18439803,1,8,GABA,309,4,Chemical,D005680,
18439803,1,9,N-(2-propylpentanoyl)urea,318,25,Chemical,C108761,
18439803,1,10,VPU,345,3,Chemical,C108761,
18439803,1,11,valproic acid,388,13,Chemical,D014635,
18439803,1,12,VPA,403,3,Chemical,D014635,
18439803,1,13,VPU,409,3,Chemical,C108761,
18439803,1,14,VPA,434,3,Chemical,D014635,
18439803,1,15,pilocarpine,524,11,Chemical,D010862,
18439803,1,16,seizure,544,7,Disease,D012640,
18439803,1,17,VPA,588,3,Chemical,D014635,
18439803,1,18,pilocarpine,684,11,Chemical,D010862,
18439803,1,19,glutamate,742,9,Chemical,D018698,
18439803,1,20,aspartate,756,9,Chemical,D001224,
18439803,1,21,glycine,825,7,Chemical,D005998,
18439803,1,22,GABA,837,4,Chemical,D005680,
18439803,1,23,VPU,868,3,Chemical,C108761,
18439803,1,24,VPA,894,3,Chemical,D014635,
18439803,1,25,pilocarpine,939,11,Chemical,D010862,
18439803,1,26,glutamate,985,9,Chemical,D018698,
18439803,1,27,aspartate,999,9,Chemical,D001224,
18439803,1,28,GABA,1095,4,Chemical,D005680,
18439803,1,29,glycine,1104,7,Chemical,D005998,
18439803,1,30,glutamate,1149,9,Chemical,D018698,
18439803,1,31,aspartate,1163,9,Chemical,D001224,
18439803,1,32,VPU,1206,3,Chemical,C108761,
18439803,1,33,VPA,1214,3,Chemical,D014635,
18439803,1,34,pilocarpine,1252,11,Chemical,D010862,
18439803,1,35,seizure,1272,7,Disease,D012640,
18439803,1,36,amino acid,1329,10,Chemical,D000596,
18439803,1,37,glutamate,1422,9,Chemical,D018698,
18439803,1,38,aspartate,1436,9,Chemical,D001224,
18439803,1,39,VPA,1463,3,Chemical,D014635,
18439803,1,40,VPU,1485,3,Chemical,C108761,
18439803,1,41,pilocarpine,1514,11,Chemical,D010862,
18439803,1,42,glutamate,1547,9,Chemical,D018698,
18439803,1,43,aspartate,1561,9,Chemical,D001224,
18439803,1,44,pilocarpine,1648,11,Chemical,D010862,
18439803,1,45,seizure,1668,7,Disease,D012640,
