document_id,annotation_id,mesh_id,text,offset,length
10721819,19,D001919,bradycardia,931,11
10721819,27,D013610,tachycardia,1553,11
10721819,28,D001919,bradycardia,1568,11
10721819,29,D013610,tachycardia,1788,11
10721819,31,D001919,bradycardia,1856,11
10737864,4,D001919,bradycardia,584,11
10737864,8,D001919,bradycardia,1056,11
10743446,2,D006930,hyperalgesia,95,12
10743446,6,D010146,pain,259,4
10743446,7,D006930,hyperalgesia,293,12
10743446,13,D010146,pain,775,4
10743446,14,D010146,pain,781,4
10743446,15,D006930,hyperalgesia,876,12
10743446,17,D006930,hyperalgesia,957,12
10743446,18,D010146,pain,1021,4
10743446,20,D006930,hyperalgesia,1073,12
10743446,21,D010146,pain,1147,4
10743446,22,D010146,pain,1180,4
10743446,25,D006930,hyperalgesia,1259,12
10743446,26,D006930,hyperalgesia,1302,12
11007689,2,D057049,thrombotic microangiopathy,39,26
11007689,3,D057049,thrombotic microangiopathy,86,26
11007689,4,D057049,TMA,114,3
11007689,11,D057049,TMA,831,3
11007689,14,D057049,TMA,935,3
11007689,15,D057049,TMA,1030,3
11007689,19,D057049,TMA,1207,3
11007689,22,D057049,TMA,1439,3
11007689,25,D057049,TMA,1631,3
11256525,0,D001002,anuria,19,6
11256525,2,D006973,hypertensive,133,12
11256525,3,D051436,chronic renal insufficiency,177,27
11256525,4,D001002,anuria,245,6
11256525,6,D009203,myocardial infarction,309,21
11256525,7,D011654,pulmonary edema,336,15
11256525,8,D006331,systolic dysfunction,401,20
11256525,11,D001002,anuria,518,6
11256525,15,D001002,anuria,746,6
11256525,16,D007022,hypotension,842,11
11256525,17,D012078,renal artery stenosis,910,21
11256525,18,D012078,renal artery stenosis,950,21
11256525,19,D006333,heart failure,986,13
11256525,25,D014652,renovascular disease,1388,20
11334364,0,D009336,necrotic,58,8
11334364,2,D007674,nephrotoxicity,108,14
11334364,4,D008171,lung toxicity,143,13
11334364,6,D066126,cardiotoxicity,181,14
11334364,14,D007674,nephrotoxicity,565,14
11334364,17,D008171,lung toxicity,606,13
11334364,20,D066126,cardiotoxicity,651,14
11334364,31,D017695,tissue damage,1576,13
11334364,37,D009336,necrosis,2011,8
11642480,0,D004409,Palpebral twitching,0,19
11642480,1,D003866,depressed,25,9
11642480,3,D003865,major depression,158,16
11642480,5,D003865,major depression,262,16
11642480,6,D004409,palpebral twitching,293,19
12063090,2,D003248,constipation,55,12
12063090,3,D003248,constipating,137,12
12063090,6,D010146,pain,400,4
12063090,13,D003248,constipating,1393,12
12063090,17,D003248,constipation,1596,12
12063090,20,D059350,chronic pain,1786,12
12084448,1,D001927,encephalopathy,11,14
12084448,2,D020820,asterixis,42,9
12084448,5,D009207,myoclonus,280,9
12084448,7,D010954,plasmacytoma,362,12
12084448,8,D001927,structural lesions of the brain,562,31
12084448,9,D008659,metabolic abnormalities,598,23
12084448,10,D001927,encephalopathy,757,14
12084448,12,D020820,asterixis,843,9
12084448,13,D020820,asterixis,916,9
12084448,15,D009207,myoclonus,1099,9
12684739,8,D019966,substance abuse,359,15
12684739,9,D005128,visual field defects,401,20
12684739,10,D005128,VFD,423,3
12716030,0,D006470,bleeding,10,8
12716030,1,D006406,hematoma,23,8
12716030,2,D002543,intracerebral hemorrhage,64,24
12716030,3,D002543,intracerebral hemorrhage,123,24
12716030,4,D002543,ICH,149,3
12716030,5,D020521,stroke,174,6
12716030,6,D002543,ICH,298,3
12716030,7,D002543,ICH,325,3
12716030,8,D002543,ICH,347,3
12716030,9,D006470,bleeding,444,8
12716030,10,D006406,hematoma,575,8
12716030,11,D006406,hematoma,614,8
12716030,12,D006406,hematoma,670,8
12716030,13,D002543,ICH,736,3
12716030,14,D002543,ICH,758,3
12716030,16,D006406,hematoma,823,8
12716030,17,D002543,ICH,874,3
12716030,18,D006470,bleeding,894,8
12716030,19,D002543,ICH,977,3
12716030,20,D002543,ICH,1022,3
12716030,21,D002543,ICH,1117,3
12757899,1,D012640,seizure,18,7
12757899,2,D001930,hippocampal injury,34,18
12757899,3,D001930,hippocampal injury,143,18
12757899,5,D013226,status epilepticus,193,18
12757899,6,D013226,SE,213,2
12757899,10,D013226,SE,348,2
12757899,12,D013226,SE,470,2
12757899,14,D013226,SE,635,2
12757899,19,D012640,seizure,961,7
12905102,0,D003693,Delirium,0,8
12905102,2,D003693,delirium,119,8
12905102,4,D001523,psychiatric,255,11
12905102,6,D003693,delirium,378,8
12905102,8,D003693,Delirium,688,8
12905102,10,D003693,Delirium,1109,8
12905102,12,D003693,Delirium,1243,8
14513889,1,D009422,neurologic sequelae,21,19
14513889,2,D018908,weakness of extremities,71,23
14513889,3,D010243,legs paralysis,96,14
14513889,4,D004401,dysarthria,112,10
14513889,5,D014202,tremor,127,6
14513889,8,D064420,adverse drug reactions,540,22
15009014,0,D002561,vascular dysfunctions,154,21
15009014,1,D003027,cluster headache,179,16
15009014,2,D003027,Cluster headache,197,16
15009014,3,D002561,intracranial vascular disturbances,286,34
15009014,5,D006940,increases in dural and cortical blood flow,785,42
15009014,7,D006940,increases in dural blood flow,963,29
15009014,10,D003027,cluster headache,1500,16
15120741,0,D004833,temporal lobe epilepsy,63,22
15120741,2,D013226,status epilepticus,142,18
15120741,3,D013226,SE,162,2
15120741,4,D012640,seizures,210,8
15120741,9,D013226,SE,795,2
15120741,10,D013226,SE,802,2
15120741,13,D013226,SE,1208,2
15120741,14,D013226,SE,1282,2
15120741,15,D012640,seizure,1375,7
15120741,16,D004833,temporal lobe epilepsy,1451,22
15275829,2,D012640,seizures,98,8
15275829,3,D006948,hypolocomotion,111,14
15275829,6,D014202,tremors,294,7
15275829,7,D012640,seizures,306,8
15275829,8,D003643,death,319,5
15275829,10,D012640,seizures,580,8
15275829,11,D006948,hypolocomotion,593,14
15275829,14,D012640,seizures,877,8
15275829,16,D012640,seizures,1235,8
15275829,18,D012640,seizures,1476,8
15275829,19,D006948,hypolocomotion,1489,14
15602202,0,D009395,interstitial nephritis,16,22
15602202,3,D009395,interstitial nephritis,139,22
15602202,4,D009395,interstitial nephritis,366,22
15602202,5,D007674,renal injury,458,12
16181582,1,D001927,encephalopathy,18,14
16181582,3,D001927,encephalopathy,52,14
16181582,4,D004827,epileptic,124,9
16181582,5,D022124,hyperammonemia,280,14
16181582,7,D001927,encephalopathy,410,14
16298782,2,D006311,ototoxicity,72,11
16298782,7,D006316,high-frequency hearing loss,192,27
16298782,10,D006311,ototoxicity,386,11
16298782,11,D006311,ototoxic,440,8
16298782,15,D006319,sensorineural hearing loss,578,26
16298782,18,D034381,hearing loss,846,12
16298782,21,D034381,hearing loss,959,12
16428221,0,D020293,Cerebral vasculitis,0,19
16428221,4,D020293,Cerebral vasculitis,159,19
16428221,5,D019969,amphetamine abuse,195,17
16428221,6,D002544,ischaemic stroke,251,16
16428221,9,D006948,hyperactivity,415,13
16428221,10,D002544,ischaemic strokes,456,17
16428221,11,D020293,cerebral vasculitis,500,19
16428221,12,D002544,ischaemic strokes,558,17
16428221,14,D014657,vasculitis,693,10
16858720,0,D002543,Cerebral haemorrhage,0,20
16858720,3,D002543,cerebral haemorrhages,168,21
16858720,6,D002543,cerebral haemorrhage,335,20
16858720,9,D002543,cerebral haemorrhage,547,20
16858720,10,D002543,cerebral haemorrhage,685,20
16858720,14,D006470,haemorrhage,991,11
16858720,16,D006470,bleeding,1068,8
16858720,18,D002543,cerebral haemorrhages,1160,21
16858720,21,D002543,cerebral haemorrhages,1352,21
17466854,4,D002386,cataract,311,8
17466854,8,D020250,"nausea, vomiting",887,16
17466854,9,D006261,headache,909,8
17466854,10,D020250,postoperative emetic symptoms,1041,29
17466854,11,D006261,headache,1072,8
17466854,14,D020250,"nausea, vomiting",1294,16
17466854,15,D006261,headache,1316,8
17562951,0,D007674,nephropathy,115,11
17562951,1,D051436,chronic kidney disease,144,22
17562951,8,D051436,chronic kidney disease,500,22
17562951,10,D003920,diabetes mellitus,1104,17
17562951,14,D003920,diabetes,1484,8
17562951,18,D003920,diabetes,1854,8
17562951,19,D007674,nephropathy,1967,11
17562951,22,D003920,diabetes mellitus,2147,17
17600377,1,D003072,cognitive deficits,51,18
17600377,2,D003704,dementia,125,8
17600377,7,D003072,cognitive decline,415,17
17600377,11,D003072,cognitive deficits,554,18
17600377,20,D000544,Alzheimer's disease,1252,19
17600377,21,D009410,neuronal death,1309,14
17600377,22,D003072,decline of cognitive function,1340,29
17639754,9,D006470,bleeding,617,8
17854040,2,D006509,hepatitis B virus (HBV) infected,66,32
17854040,3,D015658,HIV co-infection,125,16
17854040,4,D006509|D015658,HBV and HIV co-infected,186,23
17854040,5,D006509,HBV infected,186,3
17854040,6,D015658,HIV infected,194,3
17854040,8,D006509,hepatitis B,300,11
17854040,11,D015658,human immunodeficiency virus (HIV) co-infection,392,47
17854040,14,D006509,HBV infected,497,12
17854040,15,D015658,HIV co-infection,535,16
17854040,16,D006509,HBV mono-infected,577,17
17854040,17,D006509|D015658,HBV-HIV co-infected,611,19
17854040,18,D006509,HBV infected,611,3
17854040,19,D015658,HIV infected,615,3
17854040,28,D006509,hepatitis B,1337,11
17854040,29,D006509|D015658,HBV-HIV co-infected,1371,19
17854040,30,D006509,HBV infected,1371,3
17854040,31,D015658,HIV infected,1375,3
17854040,34,D006509|D015658,HBV-HIV co-infected,1519,19
17854040,35,D006509,HBV infected,1519,3
17854040,36,D015658,HIV infected,1523,3
17854040,38,D006509|D015658,HBV-HIV co-infected,2031,19
17854040,39,D006509,HBV infected,2031,3
17854040,40,D015658,HIV infected,2035,3
18221780,3,D010146,pain,111,4
18221780,4,D059787,acute pain,146,10
18221780,5,D059787,acute pain,161,10
18221780,9,D010146,pain,390,4
18221780,10,D059787,acute pain,435,10
18221780,11,D006930,hyperalgesia,595,12
18221780,13,D059787,acute pain,854,10
18221780,19,D059787,acute pain,1296,10
18221780,22,D010146,pain,1487,4
18221780,23,D059787,acute pain,1547,10
18261172,0,D011507,proteinuria,15,11
18261172,2,D007674,renal dysfunction,161,17
18261172,5,D007674,nephrotoxic,273,11
18261172,6,D011507,proteinuria,303,11
18261172,8,D011507,proteinuria,431,11
18261172,14,D011507,proteinuria,842,11
18261172,18,D011507,proteinuria,986,11
18261172,19,D011507,proteinuria,1028,11
18261172,20,D011507,proteinuria,1145,11
18261172,21,D011507,proteinuria,1254,11
18261172,26,D011507,proteinuria,1468,11
18261172,27,D007674,renal dysfunction,1494,17
18329269,5,D002375,catalepsy,340,9
18329269,6,D010300,Parkinson's disease,360,19
18410508,1,D020258,neurotoxicity,24,13
18410508,7,D009422,neurodegeneration,479,17
18410508,9,D009422,CNS damage,524,10
18410508,13,D020258,neurotoxicity,625,13
18410508,15,D020258,neurotoxicity,701,13
18410508,17,D020258,neurotoxicity,914,13
18410508,24,D020258,neurotoxicity,1580,13
18503483,1,D020968,brachial neuritis,34,17
18503483,4,D020258,Neurotoxicity,273,13
18503483,5,D001927,encephalopathy,349,14
18503483,6,D006261,headaches,365,9
18503483,7,D012640,seizures,376,8
18503483,8,D009461,neurological deficits,389,21
18503483,9,D009187,myelitis,617,8
18503483,10,D020968,brachial plexitis,636,17
18560792,0,D006349,Valvular heart disease,0,22
18560792,1,D010300,Parkinson's disease,40,19
18560792,3,D006349,Valvular heart abnormalities,126,28
18560792,4,D010300,Parkinson's disease,191,19
18560792,5,D010300,PD,212,2
18560792,7,D006349,valvular heart abnormality,455,26
18560792,8,D010300,PD,573,2
18560792,10,D010300,PD,724,2
18560792,12,D010300,PD,915,2
18560792,13,D001022,aortic regurgitation,997,20
18560792,14,D008944,mitral regurgitation,1049,20
18560792,15,D010300,PD,1119,2
18560792,18,D006349,valvular regurgitation,1417,22
18560792,20,D006333,heart failure,1534,13
18560792,22,D006349,valvular heart disease,1596,22
18560792,23,D006333,heart failure,1741,13
18560792,24,D006349,valve regurgitation,1857,19
18560792,25,D010300,PD,1880,2
18726058,2,D020301,vasospasm,149,9
18726058,3,D003389,cranial nerve dysfunction,210,25
18726058,6,D020301,vasospasm,582,9
18726058,8,D020301,vasospasm,662,9
18726058,13,D006319,sensorineural hearing loss,1426,26
18726058,16,D020301,vasospasm,1597,9
18726058,17,D000160,adverse effect on the proximal eighth nerve,1838,43
18726058,18,D003389,cranial nerve deficits,1918,22
18754075,0,D011507,proteinuria,8,11
18754075,1,D058186,acute renal failure,24,19
18754075,4,D005923,focal segmental glomerulosclerosis,117,34
18754075,5,D009404,nephrotic syndrome,185,18
18754075,6,D005923,focal segmental glomerulosclerosis,211,34
18754075,10,D058186,acute renal failure,513,19
18754075,14,D011507,proteinuria,890,11
18754075,15,D058186,acute renal failure,906,19
18768591,1,D009404,nephrotic syndrome,68,18
18768591,3,D007674,nephropathy,108,11
18768591,5,D016055,volume retention,172,16
18768591,6,D005355,fibrosis,199,8
18768591,8,D005355,fibrosis,361,8
18768591,9,D016055,volume retention,484,16
18768591,10,D005355,fibrosis,505,8
18768591,11,D009404,nephrotic syndrome,521,18
18768591,14,D011507,proteinuria,746,11
18768591,15,D009404,nephrotic syndrome,852,18
18768591,16,D001201,ascites,876,7
18768591,17,D006949,lipidemia,885,9
18768591,18,D034141,hypoalbuminemia,900,15
18768591,20,D009404,nephrotic,974,9
18768591,22,D015430,weight gain,1282,11
18768591,23,D009404,nephrotic syndrome,1392,18
18768591,25,D014511,uremia,1521,6
18768591,26,D016055,volume retention,1674,16
18768591,27,D005355,fibrosis,1729,8
18768591,28,D009404,nephrotic syndrome,1758,18
19299179,0,D002779,cholestasis,24,11
19299179,2,D011020,Pneumocystis pneumonia,81,22
19299179,3,D015658,HIV-infected,107,12
19299179,4,D011020,Pneumocystis pneumonia,153,22
19299179,5,D011020,PCP,177,3
19299179,6,D009894,opportunistic infection,192,23
19299179,7,D015658,HIV-infected,219,12
19299179,9,D015658,HIV-infected,413,12
19299179,10,D002780,intrahepatic cholestasis,456,24
19299179,11,D008100,liver abscess,519,13
19299179,13,D011020,PCP,600,3
19356053,0,D011507,proteinuria,23,11
19356053,3,D007674,nephrotoxicity,214,14
19356053,4,D011507,proteinuria,348,11
19356053,6,D011507,proteinuria,457,11
19356053,9,D011507,proteinuria,598,11
19356053,11,D011507,proteinuria,666,11
19356053,13,D011507,proteinuria,943,11
19356053,15,D011507,proteinuria,1089,11
19356053,17,D011507,proteinuria,1247,11
19356053,18,D011507,proteinuria,1354,11
19356053,20,D009404,nephrotic,1563,9
19356053,21,D011507,proteinuria,1579,11
19356053,22,D011507,Proteinuria,1592,11
19356053,25,D011507,proteinuria,1805,11
19356053,27,D011507,proteinuria,1876,11
19356053,28,D011507,Proteinuria,1946,11
19729346,2,D010146,pain,377,4
19729346,5,D003072|D008569,"declines in simple and sustained attention, working memory, and verbal memory",738,77
19729346,6,D003072,declines in simple and sustained attention,738,42
19729346,7,D008569,"declines in working memory, and verbal memory",738,11
19729346,8,D059350,chronic pain,1210,12
20080983,3,D012893,daytime sleepiness,180,18
20080983,15,D012893,daytime sleepiness,1669,18
20080983,17,D012893,daytime sleepiness,1797,18
20520283,2,D012559,schizophrenia,119,13
20520283,4,D012559,schizophrenia,226,13
20520283,5,D001714,manic,246,5
20520283,6,D001714,bipolar I disorder,286,18
20520283,7,D011618,psychotic,321,9
20520283,8,D012559,schizophrenia,397,13
20520283,19,D001480,Extrapyramidal symptoms,1500,23
20520283,24,D001480,extrapyramidal symptoms,1884,23
20588063,1,D009401,nephrosis,135,9
20588063,2,D011507,proteinuria,219,11
20588063,4,D009401,nephrosis,271,9
20588063,5,D011507,proteinuria,816,11
20588063,6,D011507,proteinuria,1036,11
20588063,7,D011507,proteinuria,1357,11
19820426,0,D066126,cardiac toxicity,27,16
19820426,2,D015658,human immunodeficiency virus infection,176,38
19820426,3,D006327,heart block,252,11
19820426,4,D002311,dilated cardiomyopathy,268,22
19820426,6,D001919,bradycardia,403,11
1616457,0,D000647,amnesia,23,7
1616457,2,D000647,amnesia,122,7
1616457,5,D008569,memory dissociation,492,19
567256,0,D006394|D008113,Angiosarcoma of the liver,0,25
567256,1,D006394,Angiosarcoma,0,12
567256,2,D008113,Angiosarcoma of the liver,0,25
567256,4,D006394|D008113,Angiosarcoma of the liver,62,25
567256,5,D006394,Angiosarcoma,62,12
567256,6,D008113,Angiosarcoma of the liver,62,25
567256,7,D000230|D008113,adenocarcinoma of the liver,165,27
567256,8,D000230,adenocarcinoma,165,14
567256,9,D008113,adenocarcinoma of the liver,165,27
567256,11,D006394,Angiosarcoma,231,12
567256,12,D014652,intraarterial lesions,323,21
567256,13,D009369,tumors,381,6
17439425,2,D006973,hypertension,50,12
17439425,3,D006973,hypertension,98,12
17439425,4,D006973,HT,115,2
17439425,8,D006973,hypertension,319,12
17439425,10,D006973,HT,337,2
17439425,18,D006973,increased SBP,702,13
17439425,19,D015431,decreased thymus (P < 0.001) and bodyweights,758,44
17439425,25,D006973,HT,1020,2
17439425,27,D006973,hypertension,1138,12
17439425,28,D006973,HT,1211,2
9351491,6,D011618,psychotic symptoms,331,18
9351491,14,D010302,Drug-induced parkinsonism,974,25
18752389,1,D017093,hepatic failure,30,15
18752389,3,D056486,hepatotoxic,250,11
18752389,6,D017114,fulminant hepatic failure,418,25
18752389,10,D056486,hepatotoxicity,694,14
18752389,13,D003866,depression,878,10
18752389,14,D056486,hepatotoxicity,939,14
18752389,15,D064420,drug toxicity,1099,13
18752389,20,D056486,hepatotoxicity,1572,14
18752389,22,D017093,liver failure,1669,13
18752389,24,D056486,hepatotoxicity,1791,14
18752389,27,D056486,hepatotoxicity,1924,14
20098969,0,-1,meth mouth,24,10
20098969,1,-1,meth mouth,140,10
20098969,3,D001145,cardiac dysrhythmias,369,20
20098969,4,D006973,hypertension,391,12
20098969,5,D006212,hallucinations,405,14
20098969,6,D001523,violent behavior,425,16
20098969,8,D014987,xerostomia,519,10
20098969,9,D003731,caries,539,6
20098969,10,-1,meth mouth,548,10
20098969,11,D057085,tooth wear,576,10
20098969,13,D010146,pain,732,4
20098969,14,D012120,bad breath,738,10
20098969,15,D003731,carious lesions,903,15
20098969,17,D003731,carious episodes,1055,16
20098969,18,-1,meth mouth,1229,10
20098969,19,-1,meth mouth,1510,10
9653867,1,D013971,thyrotoxicosis,36,14
9653867,2,D001068,Eating disorders,65,16
9653867,3,D019966,drug abuse,126,10
9653867,4,D001068,eating disorders,381,16
9653867,5,D001068,eating disorders,583,16
9653867,6,D013971,thyrotoxicosis,637,14
17608141,1,D020258,neurotoxicity,66,13
17608141,4,D009422,dopaminergic terminal damage,209,28
17608141,8,D020258,neurotoxicity,418,13
17608141,11,D005334,hyperthermia,535,12
17608141,30,D020258,neurotoxicity,1492,13
2559236,1,D007674,nephropathy,75,11
2559236,4,D009401,nephrosis,213,9
2559236,6,D000419,albuminuria,325,11
2559236,9,D000419,albuminuria,768,11
2559236,11,D007674,renal injury,970,12
2559236,13,D009401,nephrosis,997,9
2559236,15,D000419,albuminuria,1076,11
2559236,17,D007674,glomerular sclerosis,1471,20
21029050,0,D001049,apnea,64,5
21029050,4,D001049,apnea,847,5
21029050,5,D001049,apnea,960,5
21029050,6,D001049,apnea,1138,5
21029050,8,D001049,apnea,1500,5
10901305,1,D050723,fractures,50,9
10901305,4,D050723,fractures,375,9
10901305,5,D050723,fracture,578,8
10901305,6,D004204,dislocation,590,11
10901305,7,D014947,trauma,643,6
10901305,9,D010146,pain,1102,4
10901305,10,D010146,Pain,1242,4
10901305,12,D050723,fracture,1356,8
10901305,13,D004204,dislocation,1368,11
10901305,14,D010146,Pain,1686,4
10901305,15,D010146,pain,1762,4
10901305,16,D050723,fracture,1774,8
10901305,17,D050723,fracture,1803,8
10901305,18,D009325,nausea,2204,6
10901305,19,D014839,emesis,2232,6
10901305,20,D009325,nausea,2276,6
10901305,21,D001259,clumsiness,2285,10
10901305,22,D001259,ataxic movements,2308,16
10901305,23,-1,dysphoric reaction,2347,18
10901305,24,D006212,hallucinations,2435,14
10901305,26,D050723,fractures,2598,9
19037603,1,D012216,rheumatologic disorders,74,23
19037603,5,D012216,rheumatologic disease,303,21
19037603,7,D012216,rheumatologic diseases,391,22
19037603,9,D006509,hepatitis B,542,11
19037603,11,D056486,abnormal liver function,1279,23
20084309,6,D020521,stroke,726,6
20084309,7,D009202,myocardiopathy,734,14
20084309,8,D009202,MP,750,2
20084309,9,D008944,mitral regurgitation,777,20
20084309,10,D008944,MR,799,2
20084309,14,D000860,hypoxia,1096,7
20084309,15,D000860,hypoxia,1191,7
20084309,16,D000402,airway obstruction,1212,18
20084309,17,D000860,hypoxia,1273,7
20084309,19,D007022,hypotension,1309,11
20084309,20,D008944,MR,1409,2
20084309,21,D009202,MP,1413,2
20084309,23,D009202,MP,1526,2
20084309,24,D008944,MR,1562,2
8231633,2,D064420,toxicity,59,8
8231633,5,D064420,toxicity,185,8
8231633,15,D012640,convulsions,907,11
10091617,1,D007024,postural hypotension,19,20
10091617,2,D010300,Parkinson's disease,43,19
10091617,3,D010300,Parkinson's Disease,151,19
10091617,4,D010300,Parkinson's disease,247,19
10091617,5,D010300,PD,268,2
10091617,11,D007024,systolic orthostatic hypotension,460,32
10091617,14,D007024,orthostatic hypotension,916,23
10091617,15,D010300,PD,1035,2
10091617,17,D007024,systolic orthostatic hypotension,1128,32
10091617,18,D010300,PD,1191,2
10091617,20,D007024,orthostatic hypotension,1303,23
10091617,21,D007024,Orthostatic hypotension,1351,23
10091617,24,D007024,reduced the supine systolic and diastolic blood pressures,1532,57
10091617,27,D007024,orthostatic hypotension,1779,23
19269743,1,D010146,pain,84,4
19269743,2,D010146,Pain,121,4
19269743,3,D010146,pain,161,4
19269743,4,D010146,pain,210,4
19269743,5,D010146,pain,320,4
19269743,6,D010146,pain,367,4
19269743,8,D010146,Pain,611,4
19269743,9,D010146,pains,801,5
19269743,11,D010146,pain,962,4
19269743,12,D010146,pain,1055,4
19269743,14,D010146,Pain,1224,4
19269743,15,D010146,pain,1618,4
3070035,1,D051437,renal insufficiency,35,19
3070035,2,D006978,renovascular hypertension,97,25
3070035,3,D006973,hypertension,151,12
3070035,4,D058186,sudden deterioration of renal function,230,38
3070035,8,D051437,renal failure,515,13
1147734,0,D008107,Liver disease,0,13
1147734,2,D006521,chronic active (aggressive) hepatitis,155,37
1147734,4,D008107,liver disease,337,13
12202650,1,D063806,muscle pain,18,11
12202650,2,D013705,temporomandibular disorders,118,27
12202650,3,D063806,muscle pain,198,11
12202650,4,D063806,nociceptive muscle,311,18
12202650,6,D010146,pain,577,4
12202650,7,D010146,pain,784,4
12202650,8,D010146,pain,1022,4
12202650,9,D063806,painful muscle,1064,14
12202650,10,D063806,muscle pain,1139,11
18951540,1,D004409,dyskinesias,66,11
18951540,2,D010300,Parkinson's disease,81,19
18951540,3,D004409,dyskinesias,287,11
18951540,4,D010300,Parkinson's disease,316,19
18951540,5,D010300,PD,337,2
18951540,6,D010300,PD,360,2
18951540,7,D004409,dyskinesias,377,11
18951540,8,D004409,dyskinesia,744,10
18951540,9,D004409,dyskinesia,845,10
18951540,10,D004421,dystonia,926,8
18951540,11,D004409,dyskinesia,1032,10
18951540,12,D010300,PD,1243,2
18951540,13,D004409,dyskinesias,1405,11
18951540,14,D010300,PD,1420,2
19657887,12,D005483,flushing of the face,769,20
19657887,13,D013610,tachycardia,791,11
19657887,14,D004417,dyspnea,808,7
19657887,17,D005483,flushing,1052,8
19657887,18,D013610,tachycardia,1062,11
19657887,19,D007022,arterial hypotension,1079,20
9660111,14,D007035,hypothermia,768,11
9660111,17,D006948,hyperactivity,912,13
9660111,25,D010554,aggressiveness,1266,14
11431197,1,D009395,interstitial nephritis,25,22
11431197,3,D009395,interstitial nephritis,226,22
11431197,5,D009395,interstitial nephritis,370,22
7449470,1,D066126,cardiotoxicity,23,14
7449470,2,D066126,Cardiac toxicity,39,16
7449470,4,D009202,Cardiomyopathy,144,14
7449470,5,D009202,cardiomyopathy,321,14
7449470,6,D066126,cardiotoxicity,424,14
8170551,1,D053040,nephrolithiasis,22,15
8170551,2,D009468,neuromuscular disorders,69,23
8170551,3,D053040,nephrolithiasis,134,15
8170551,4,D010243,paralysis,246,9
8170551,5,D009222,myotonia,260,8
8170551,7,D007669,renal calculi,318,13
8170551,8,D007669,renal calculus,383,14
8170551,9,D002137,calculus,444,8
8170551,10,D053040,Nephrolithiasis,545,15
2476560,0,D012532,scabies,20,7
2476560,1,D012532,scabies,53,7
2476560,6,D002493,toxic to the central nervous system,376,35
2476560,7,D000741,aplastic anaemia,439,16
2476560,9,D064420,toxicity,767,8
19803309,0,D014313,masseter spasm,26,14
19803309,1,D009224,myotonia congenita,83,18
19803309,2,D009224,myotonia congenita,136,18
19803309,3,D014313,masseter spasm,236,14
18821488,0,D064420,Toxicity,0,8
18821488,4,D064420,toxicity,258,8
18821488,5,D011041,poisoning,332,9
18821488,11,D008708,methemoglobinemia,976,17
18821488,12,D006456,hemoglobinuria,1133,14
18821488,14,D009212,Myoglobinuria,1306,13
18821488,15,D056486|D007674,liver and kidney toxicity,1428,25
18821488,16,D056486,liver toxicity,1428,5
18821488,17,D007674,kidney toxicity,1438,15
18821488,18,D064420,toxicity,1579,8
18821488,20,D011041,poisoning,1666,9
18821488,21,D064420,toxicity,1793,8
8372922,0,D034381,hearing loss,72,12
8372922,1,D034381,hearing loss,422,12
8372922,4,D034381,hearing loss,1238,12
9195768,1,D010292,Atypical sensations,48,19
9195768,3,D010292,tingling or burning sensations,278,30
9195768,4,D013471,sunburn,346,7
15338796,0,D014202,Tremor,0,6
15338796,2,D014202,tremor,96,6
15338796,4,D014202,Tremor,406,6
15338796,5,D014202,tremor,496,6
15338796,6,D008173,obstructive lung disease,523,24
15338796,8,D014202,tremor,879,6
15338796,9,D014202,tremor,1008,6
15338796,10,D014202,tremor,1072,6
15338796,11,D014202,tremor,1128,6
15338796,12,D014202,Tremor,1270,6
15338796,14,D014202,tremor,1379,6
15338796,15,D014202,tremor,1571,6
15338796,16,D014202,tremor,1619,6
15338796,17,D014202,tremor,1736,6
15338796,18,D014202,tremor,1774,6
15338796,19,D014202,tremor,1933,6
12627929,0,D054556,venous thromboembolism,23,22
12627929,3,D011471,prostate cancer,145,15
12627929,4,D054556,venous thromboembolism,208,22
12627929,5,D054556,VTE,232,3
12627929,6,D011471,prostate cancer,284,15
12627929,9,D011471,prostate cancer,578,15
12627929,13,D064420,toxicity,896,8
12627929,15,D054556,VTE,1019,3
12627929,18,D054556,VTE,1105,3
12627929,21,D011471,prostate cancer,1193,15
12627929,22,D054556,VTE,1250,3
6634932,5,D017180,ventricular tachycardias,207,24
6634932,7,D017180,ventricular tachycardia,339,23
18791946,0,D013921,thrombocytopenia,7,16
18791946,1,D000743,haemolytic anaemia,28,18
18791946,4,D015746,abdominal pain,263,14
18791946,5,D007565,jaundice,282,8
18791946,7,D014552,urinary tract infection,357,23
18791946,8,D013921,thrombocytopenia,444,16
18791946,9,D006461,haemolysis,465,10
18791946,10,D011693,petechiae,513,9
18791946,11,D011693,purpura,527,7
18791946,12,D006470,haemorrhages,758,12
18791946,13,D001855,bone marrow depression,784,22
18791946,14,D013927,thrombi,822,7
18791946,15,D014652,microangiopathies,842,17
18791946,17,D013921,thrombocytopenia,1030,16
18791946,18,D000743,haemolytic anaemia,1051,18
17344566,1,D003161,compartment syndrome,34,20
17344566,2,D009135,myonecrosis,59,11
17344566,3,D007037,hypothyroidism,87,14
17344566,4,D007037,hypothyroid,117,11
17344566,7,D003161,compartment syndrome,196,20
17344566,8,D009135,myonecrosis,221,11
17344566,10,D014652,arteriopathic,480,13
9293063,0,D001650|D006222,Bile duct hamartoma,0,19
9293063,1,D001650,Bile duct hamartoma,0,19
9293063,2,D006222,hamartoma,10,9
9293063,4,D001650|D006222,bile duct hamartoma,104,19
9293063,5,D001650,bile duct hamartoma,104,19
